conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/0521,ciências do ambiente,,,released,2023-07-04T07:18:15.885Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0521
SkillGroup,http://data.europa.eu/esco/isced-f/0522,ambientes naturais e vida selvagem,,,released,2023-06-20T15:39:26.442Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0522
SkillGroup,http://data.europa.eu/esco/isced-f/0529,programas de ambiente não classificados noutras áreas,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0529
SkillGroup,http://data.europa.eu/esco/isced-f/053,ciências físicas,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,053
SkillGroup,http://data.europa.eu/esco/isced-f/0530,ciências físicas sem definição precisa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0530
SkillGroup,http://data.europa.eu/esco/isced-f/0531,química,,,released,2023-07-03T08:37:32.521Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0531
SkillGroup,http://data.europa.eu/esco/isced-f/0532,ciências da terra,,,released,2023-07-05T08:44:07.574Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0532
SkillGroup,http://data.europa.eu/esco/isced-f/0533,física,,,released,2025-01-29T11:06:12.495Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0533
SkillGroup,http://data.europa.eu/esco/isced-f/0539,programas de ciências físicas não classificados noutras áreas,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0539
SkillGroup,http://data.europa.eu/esco/isced-f/054,matemática e estatística,,,released,2023-07-06T08:50:16.696Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,054
SkillGroup,http://data.europa.eu/esco/isced-f/0540,matemática e estatística sem definição precisa,,,released,2023-07-05T15:10:32.277Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0540
SkillGroup,http://data.europa.eu/esco/isced-f/0541,matemática,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0541
SkillGroup,http://data.europa.eu/esco/isced-f/0542,estatística,,,released,2023-10-30T10:14:10.981Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0542
SkillGroup,http://data.europa.eu/esco/isced-f/058,"programas e qualificações interdisciplinares que envolvem as ciências naturais, matemática e estatística",,,released,2023-10-27T15:47:05.331Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,058
SkillGroup,http://data.europa.eu/esco/isced-f/0588,"programas e qualificações interdisciplinares que envolvem as ciências naturais, matemática e estatística",,,released,2023-10-30T10:14:26.898Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0588
SkillGroup,http://data.europa.eu/esco/isced-f/059,"programas de ciências naturais, matemática e estatística não classificados noutras áreas",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,059
SkillGroup,http://data.europa.eu/esco/isced-f/0599,"programas de ciências naturais, matemática e estatística não classificados noutras áreas",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0599
SkillGroup,http://data.europa.eu/esco/isced-f/06,tecnologias da informação e comunicação (tic),,,released,2021-08-30T14:57:56.832Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,06
SkillGroup,http://data.europa.eu/esco/isced-f/061,tecnologias da informação e comunicação (tic),,,released,2021-08-30T14:53:01.939Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,061
SkillGroup,http://data.europa.eu/esco/isced-f/0610,tecnologias da informação e comunicação (tic) sem definição precisa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0610
SkillGroup,http://data.europa.eu/esco/isced-f/0611,informática na ótica do utilizador,,,released,2023-07-06T09:57:34.775Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0611
SkillGroup,http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas,,,released,2023-10-20T09:49:49.879Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0612
SkillGroup,http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas,,,released,2023-07-11T10:47:11.805Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0613
SkillGroup,http://data.europa.eu/esco/isced-f/0619,programas de tecnologias da informação e comunicação (tic) não classificados noutras áreas,,,released,2023-10-20T10:01:42.693Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0619
SkillGroup,http://data.europa.eu/esco/isced-f/068,programas e qualificações interdisciplinares que envolvem as tecnologias da informação e da comunicação (tic),,,released,2023-07-06T09:54:36.209Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,068
SkillGroup,http://data.europa.eu/esco/isced-f/0688,programas e qualificações interdisciplinares que envolvem as tecnologias da informação e da comunicação (tic),,,released,2023-07-03T14:47:33.378Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0688
SkillGroup,http://data.europa.eu/esco/isced-f/07,"engenharia, indústrias transformadoras e construção",,,released,2022-01-13T15:06:40.148Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,07
SkillGroup,http://data.europa.eu/esco/isced-f/070,"engenharia, indústrias transformadoras e construção sem definição precisa",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,070
SkillGroup,http://data.europa.eu/esco/isced-f/0700,"engenharia, indústrias transformadoras e construção sem definição precisa",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0700
SkillGroup,http://data.europa.eu/esco/isced-f/071,engenharia e tecnologias afins,,,released,2023-07-05T08:57:22.584Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,071
SkillGroup,http://data.europa.eu/esco/isced-f/0710,engenharia e tecnologias afins sem definição precisa,,,released,2024-01-29T16:12:44.504Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0710
SkillGroup,http://data.europa.eu/esco/isced-f/0711,engenharia química e de processos,,,released,2024-01-29T17:05:57.588Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0711
SkillGroup,http://data.europa.eu/esco/isced-f/0712,tecnologia de proteção do ambiente,,,released,2023-07-05T08:23:25.85Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0712
SkillGroup,http://data.europa.eu/esco/isced-f/0713,eletricidade e energia,,,released,2024-01-30T15:25:24.149Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0713
SkillGroup,http://data.europa.eu/esco/isced-f/0714,eletrónica e automação,,,released,2023-07-05T15:43:39.362Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0714
SkillGroup,http://data.europa.eu/esco/isced-f/0715,metalurgia e metalomecânica,,,released,2024-01-29T16:22:28.909Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0715
SkillGroup,http://data.europa.eu/esco/isced-f/0716,"veículos a motor, navios e aviões",,,released,2023-07-05T15:16:47.21Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0716
SkillGroup,http://data.europa.eu/esco/isced-f/0719,programas de engenharia e tecnologias afins não classificados noutras áreas,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0719
SkillGroup,http://data.europa.eu/esco/isced-f/072,indústrias transformadoras,,,released,2023-07-05T15:26:59.847Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,072
SkillGroup,http://data.europa.eu/esco/isced-f/0720,indústrias transformadora sem definição precisa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0720
SkillGroup,http://data.europa.eu/esco/isced-f/0721,indústrias alimentares,,,released,2023-08-03T10:03:35.737Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0721
SkillGroup,http://data.europa.eu/esco/isced-f/0722,"materiais (vidro, papel, plástico e madeira)",,,released,2023-01-24T18:49:48.26Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0722
SkillGroup,http://data.europa.eu/esco/isced-f/0723,"têxteis (vestuário, calçado e couro)",,,released,2020-12-07T15:19:56.923Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0723
SkillGroup,http://data.europa.eu/esco/isced-f/0724,indústrias extrativas,,,released,2023-01-27T16:39:07.762Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0724
SkillGroup,http://data.europa.eu/esco/isced-f/0729,programas das indústrias transformadoras não classificados noutras áreas,,,released,2022-01-13T15:06:17.576Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0729
SkillGroup,http://data.europa.eu/esco/isced-f/073,arquitetura e construção,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,073
SkillGroup,http://data.europa.eu/esco/isced-f/0730,arquitetura e construção sem definição precisa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0730
SkillGroup,http://data.europa.eu/esco/isced-f/0731,arquitetura e urbanismo,,,released,2024-01-29T16:17:36.811Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0731
SkillGroup,http://data.europa.eu/esco/isced-f/0732,construção civil e engenharia civil,,,released,2024-01-29T17:05:50.79Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0732
SkillGroup,http://data.europa.eu/esco/isced-f/078,"programas e qualificações interdisciplinares que envolvem a engenharia, indústrias transformadoras e construção",,,released,2023-10-30T09:59:15.592Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,078
SkillGroup,http://data.europa.eu/esco/isced-f/0788,"programas e qualificações interdisciplinares que envolvem a engenharia, indústrias transformadoras e construção",,,released,2023-07-03T14:54:39.891Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0788
SkillGroup,http://data.europa.eu/esco/isced-f/079,"programas de engenharia, indústrias transformadoras e construção não classificados noutras áreas",,,released,2022-01-13T15:04:52.225Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,079
SkillGroup,http://data.europa.eu/esco/isced-f/0799,"programas de engenharia, indústrias transformadoras e construção não classificados noutras áreas",,,released,2023-10-30T09:59:05.5Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0799
SkillGroup,http://data.europa.eu/esco/isced-f/08,"agricultura, silvicultura, pescas e ciências veterinárias",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,08
SkillGroup,http://data.europa.eu/esco/isced-f/080,"agricultura, silvicultura, pescas e ciências veterinárias sem definição precisa",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,080
SkillGroup,http://data.europa.eu/esco/isced-f/0800,"agricultura, silvicultura, pescas e ciências veterinárias sem definição precisa",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0800
SkillGroup,http://data.europa.eu/esco/isced-f/081,agricultura,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,081
