conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f,fazer o planeamento das rotas em serviços de mobilidade inteligente,released,skill/competence,sector-specific,,"Utilizar motores de pesquisa especializados, tais como planificadores de itinerários ou de viagens, para sugerir itinerários otimizados com base em diferentes critérios, tais como meios de transporte, hora de partida e chegada, local e duração da viagem.
	",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,utilizar ferramentas digitais para colaboração e produtividade
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,gestão ágil de projetos,released,knowledge,sector-specific,software de gestão ágil,"A abordagem flexível de gestão de projetos é uma metodologia de planeamento, gestão e supervisão dos recursos TIC, a fim de cumprir objetivos específicos e utilizar ferramentas TIC de gestão de projetos.",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,gestão e administração | metodologias de gestão de projetos de informática
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabcae7-71de-456e-8e38-d9e40a4e0272,sistemas elétricos de sinalização modernos,released,knowledge,sector-specific,sistemas modernos de sinalização utilizados na infraestrutura ferroviária,Os sistemas modernos de sinalização e a aplicação das tecnologias digitais para melhorar o funcionamento dos equipamentos de sinalização.,http://data.europa.eu/esco/isced-f/1041,serviços de transporte
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,ferramentas de sistemas de gestão de redes,released,knowledge,sector-specific,,"As ferramentas de software ou hardware que permitem o acompanhamento, a análise e a supervisão de componentes ou partes de rede individuais no âmbito de um sistema de rede maior.",http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523 | http://data.europa.eu/esco/isced-f/0612,infraestruturas de TIC | design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,utilizar linguagens de marcação,released,skill/competence,sector-specific,utilizar linguagens de markup | utilizar HTML | utilizar as linguagens de marcação | recorrer a linguagens de marcação | usar linguagens de marcação,"Utilizar linguagens informáticas que sejam sintaticamente distinguíveis do texto, para adicionar anotações a um documento, especificar a disposição e os tipos de processamento de documentos como o HTML.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,desenvolver métodos de migração automática,released,skill/competence,sector-specific,,"Criar a transferência automática de informações informáticas entre tipos de armazenamento, formatos e sistemas para poupar os recursos humanos da execução da tarefa de forma manual.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,desenvolver políticas e procedimentos operacionais
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,utilizar dispositivos eletrónicos modernos de ajuda à navegação,released,skill/competence,sector-specific,,"Utilizar dispositivos modernos de ajuda à navegação, como os GPS e sistemas de radar.",http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,resolver problemas de localização e navegação através da utilização de GPS | operar equipamento de comunicação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,traduzir fórmulas em processos,released,skill/competence,sector-specific,,"Traduzir, através de modelos e simulações informáticas, as fórmulas e resultados laboratoriais específicos em processos de produção.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,introduzir e transformar informações
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,gerir a base de dados de dadores,released,skill/competence,cross-sector,,Criar e atualizar constantemente a base de dados que contém os dados pessoais e o estado dos doadores.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,utilizar bases de dados | gerir informação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,RAGE (sistemas de criação de jogos digitais),released,knowledge,sector-specific,,"A estrutura de software que consiste em ambientes de desenvolvimento integrado e ferramentas especializadas de conceção, concebida para a rápida iteração de jogos de computador derivados do utilizador.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,sistemas de criação de jogos digitais | técnicas audiovisuais e produção dos media
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,avaliar sistemas integrados de domótica,released,skill/competence,sector-specific,,"Compreender o design e as especificações fornecidos pelos produtores de sistemas integrados de domótica e escolher um conceito que satisfaça necessidades específicas no âmbito do projeto.
	",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,pensar com espírito crítico | analisar e avaliar informações e dados
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (programação informática),released,knowledge,sector-specific,Ruby lang | Ruby prog | Ruby-gnome2,"As técnicas e os princípios de desenvolvimento de software, tais como a análise, os algoritmos, a codificação, o ensaio e a compilação de paradigmas de programação em Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programação informática | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"As técnicas e os princípios de desenvolvimento de software, tais como a análise, os algoritmos, a codificação, o ensaio e a compilação de paradigmas de programação em Common Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programação informática | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,recolher dados climáticos,released,skill/competence,cross-sector,,"Reunir dados de satélites, radares, sensores remotos e estações meteorológicas para obter informações sobre condições e fenómenos meteorológicos.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,gerir dados quantitativos | monitorizar as condições ambientais
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,otimizar a utilização de frotas,released,skill/competence,sector-specific,,"Otimizar a utilização, visibilidade, eficiência e rentabilidade da frota através da utilização de software especial de gestão de navios.",http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324,monitorizar operações da frota de veículos | afetar e controlar recursos físicos | gerir a frota da empresa | gerir frotas de embarcações | planear manutenção da frota rodoviária
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"A ferramenta Apache Maven é um programa de software para efetuar a identificação de configuração, o controlo, a contabilidade do estado e a auditoria do software durante o seu desenvolvimento e manutenção.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,ferramentas de gestão de configuração de software | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,reunir dados,released,skill/competence,cross-sector,,Extrair dados exportáveis de várias fontes.,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,utilizar técnicas de processamento de dados | recolher informações a partir de fontes físicas ou eletrónicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,ministrar formação em linha,released,skill/competence,cross-sector,,"Ministrar formação através de tecnologias em linha, adaptando os materiais de aprendizagem, usando métodos de e-learning, apoiando os formandos e comunicando em linha. Instruir em salas de aula virtuais.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,dar instruções | ensinar e dar formação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,encaminhamento de redes,released,knowledge,sector-specific,,Os processos e a técnicas para selecionar as melhores vias no âmbito de uma rede através da qual um pacote pode viajar.,http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,política interna de gestão de riscos,released,knowledge,sector-specific,políticas internas de gestão do risco | política interna de gestão do risco | política interna de controlo dos riscos | estratégia interna de gestão do risco | sistema interno de gestão do risco,"As políticas internas de gestão de riscos que identificam, avaliam e dão prioridade aos riscos num ambiente informático. Os métodos utilizados para minimizar, acompanhar e controlar a possibilidade e o impacto de acontecimentos desastrosos que afetam a consecução dos objetivos empresariais.",http://data.europa.eu/esco/isced-f/0413,gestão e administração
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,avaliar conhecimentos de TIC,released,skill/competence,sector-specific,avaliar conhecimentos de TI | avaliar conhecimentos sobre TIC | avaliar conhecimentos de tecnologias da informação | captar conhecimentos de TIC | avaliar conhecimentos de informática | avaliar conhecimentos de tecnologias de informação e comunicação,"Avaliar o domínio implícito de especialistas qualificados num sistema de TIC, a fim de torná-lo explícito para posterior análise e uso.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512,pensar com espírito crítico | monitorizar e avaliar o desempenho de indivíduos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864,traduzir conceitos em conteúdos,released,skill/competence,sector-specific,,Desenvolver conteúdos digitais seguindo determinados requisitos e diretrizes.,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,processar informações qualitativas | utilizar ferramentas digitais para colaboração e produtividade
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,released,knowledge,sector-specific,,"As técnicas e os princípios de desenvolvimento de software, tais como a análise, os algoritmos, a codificação, o ensaio e a compilação de paradigmas de programação em Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programação informática | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3,manter uma base de dados de trabalhadores independentes,released,skill/competence,cross-sector,,Efetuar a manutenção de uma base de dados de freelancers que oferece apoio adicional às suas equipas e é capaz de calcular os custos de negociação.,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"efetuar cálculos | utilizar bases de dados | armazenar dados e sistemas digitais | gerir, recolher e armazenar dados digitais"
